"categoryId","categoryTitle","chargeId","chargeCode","chargeTitle","degreeId","degreeLabel","sourceCode","classification","tags","liabilityId","liabilityLabel","liabilityFineMultiplier","liabilityTimeMultiplier","baseFine","baseTime","baseSeverity","minFine","minTime","minSeverity","maxFine","maxTime","maxSeverity","mitigatingAppliedForMin","aggravatingAppliedForMax","modifierIds"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","dangerous-contraband-smuggling","Dangerous Contraband Smuggling","PC-2022","felony","controlled-substance;felony;property;public-safety;sale-transfer;theft;weapon-related","principal","Principal Actor","1","1","5000","25","320.71","2550","10","150.5","15719","82","945.38","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;high-value-loss;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;high-value-loss;multiple-victims;prior-conviction;minimal-participation;on-release;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","dangerous-contraband-smuggling","Dangerous Contraband Smuggling","PC-2022","felony","controlled-substance;felony;property;public-safety;sale-transfer;theft;weapon-related","accessory","Accessory","0.25","1","1250","25","285.36","638","10","125.26","6930","82","903.25","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;high-value-loss;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;high-value-loss;multiple-victims;prior-conviction;minimal-participation;on-release;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","smuggling-of-precious-gemstones","Smuggling of Precious Gemstones","PC-2023","felony","commercial;economic;felony;property;sale-transfer;theft","principal","Principal Actor","1","1","5000","10","170.71","3000","4","94.77","11000","18","284.88","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","smuggling-of-precious-metals","Smuggling of Precious Metals","PC-2024","felony","commercial;economic;felony;property;sale-transfer;theft","principal","Principal Actor","1","1","6000","15","227.46","3600","7","130","12500","28","391.8","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","customs-fraud","Customs Fraud","PC-2025","misdemeanor","commercial;economic;government;identity-document;justice-system;licensing-status;misdemeanor;property;theft","principal","Principal Actor","1","1","1500","1","48.73","900","0","30","5750","1","85.83","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","Customs and Smuggling Offenses","operating-an-unlicensed-import-export-business","Operating an Unlicensed Import/Export Business","PC-2026","felony","commercial;economic;felony;licensing-status;property;sale-transfer;theft","principal","Principal Actor","1","1","20000","15","291.42","12000","7","179.54","33500","28","463.03","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","Impersonation","impersonating","Impersonating","PC-3001","misdemeanor","commercial;economic;fraud;government;identity-document;misdemeanor","principal","Principal Actor","1","1","750","15","177.39","450","8","101.21","2125","28","326.1","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","Impersonation","impersonating-a-peace-officer-or-public-servant","Impersonating a Peace Officer or Public Servant","PC-3002","felony","economic;felony;fraud;government;identity-document;vehicle-related","principal","Principal Actor","1","1","2050","30","345.28","1230","14","175.07","4075","56","623.84","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","Impersonation","impersonating-a-judge","Impersonating a Judge","PC-3003","felony","economic;felony;fraud;government;identity-document","principal","Principal Actor","1","1","3500","30","359.16","2100","14","185.83","6250","56","639.06","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","possession-of-stolen-government-identification","EF-PC-03-002","Possession of Stolen Government Identification","possession-of-stolen-government-identification","Possession of Stolen Government Identification","PC-3005","misdemeanor","economic;fraud;government;identity-document;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","200","20","214.14","120","10","110.95","1300","38","416.06","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","extortion","EF-PC-03-003","Extortion","extortion","Extortion","PC-3006","felony","economic;felony;fraud;identity-document;licensing-status;violent","principal","Principal Actor","1","1","1500","30","338.73","712","14","166.68","8000","78","869.44","cooperation;restitution-made;voluntary-surrender;first-offense","public-servant-victim;organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","Fraud and Forgery","fraud","Fraud","PC-3007","misdemeanor","alcohol-intoxication;economic;fraud;government;identity-document;licensing-status;misdemeanor","principal","Principal Actor","1","1","150","10","112.25","90","4","49.49","3725","25","311.03","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","Fraud and Forgery","forgery","Forgery","PC-3008","misdemeanor","commercial;economic;fraud;identity-document;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","650","15","175.5","202","8","94.21","4475","34","406.9","cooperation;restitution-made;voluntary-surrender;first-offense","organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","money-laundering","EF-PC-03-005","Money Laundering","money-laundering","Money Laundering","PC-3009","felony","commercial;economic;felony;fraud;identity-document;possession;sale-transfer","principal","Principal Actor","1","1","4000","25","313.25","2400","12","168.99","9500","54","637.47","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","Trespassing","trespassing","Trespassing","PC-4001","misdemeanor","government;licensing-status;misdemeanor;property;property-damage","principal","Principal Actor","1","1","455","5","71.33","273","2","36.52","1910","8","123.7","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:four-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","Trespassing","felony-trespassing","Felony Trespassing","PC-4002","felony","felony;government;licensing-status;property;property-damage","principal","Principal Actor","1","1","1500","15","188.73","900","8","110","3250","28","337.01","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","arson","EF-PC-04-002","Arson","arson","Arson","PC-4003","felony","explosive-related;felony;property;property-damage;vehicle-related;weapon-related","principal","Principal Actor","1","1","2500","25","300","1312","10","136.22","13000","75","864.02","cooperation;restitution-made;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;organized-activity;high-value-loss;occupied-structure-or-vehicle;multiple-victims;prior-conviction:four-plus-priors;on-release","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;occupied-structure-or-vehicle;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","Vandalism","vandalism","Vandalism","PC-4004","infraction","government;infraction;justice-system;licensing-status;property;property-damage","principal","Principal Actor","1","1","100","0","10","50","0","7.07","2650","0","51.48","citation-discretion","organized-activity;high-value-loss","organized-activity;high-value-loss;citation-discretion"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","Vandalism","vandalism-of-government-property","Vandalism of Government Property","PC-4005","misdemeanor","government;justice-system;misdemeanor;property;property-damage;vehicle-related","principal","Principal Actor","1","1","350","10","118.71","22","4","44.69","4479","25","316.93","cooperation;restitution-made;voluntary-surrender;first-offense","organized-activity;high-value-loss;occupied-structure-or-vehicle;prior-conviction:four-plus-priors","cooperation;restitution-made;organized-activity;high-value-loss;occupied-structure-or-vehicle;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","littering","EF-PC-04-004","Littering","littering","Littering","PC-4006","infraction","infraction;property;property-damage;vehicle-related","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","bribery-of-a-government-official","EF-PC-05-001","Bribery of a Government Official","bribery-of-a-government-official","Bribery of a Government Official","PC-5001","felony","alcohol-intoxication;felony;government;justice-system","principal","Principal Actor","1","1","200","20","214.14","120","10","110.95","3800","38","441.64","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","anti-mask-law","EF-PC-05-002","Anti-Mask Law","anti-mask-law","Anti-Mask Law","PC-5002","infraction","government;identity-document;infraction;justice-system","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","minor-facility-contraband","Minor Facility Contraband","PC-5003","misdemeanor","government;justice-system;misdemeanor;possession","principal","Principal Actor","1","1","300","7","87.32","180","3","43.42","1450","13","168.08","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","dangerous-government-facility-contraband","Dangerous Government-Facility Contraband","PC-5003","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;weapon-related","principal","Principal Actor","1","1","1000","18","211.62","600","8","104.49","3375","47","528.09","cooperation;voluntary-surrender;first-offense","organized-activity;weapon-used;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","dangerous-government-facility-contraband","Dangerous Government-Facility Contraband","PC-5003","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;weapon-related","attempted","Attempted","0.4","0.6667","400","12","140","240","5","65.49","2250","33","377.43","cooperation;voluntary-surrender;first-offense","organized-activity;weapon-used;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","PC-5003","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","principal","Principal Actor","1","1","2000","30","344.72","1020","12","151.94","6188","94","1018.66","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","PC-5003","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","attempted","Attempted","0.4","0.6667","800","20","228.28","408","8","100.2","3375","70","758.09","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","PC-5003","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","accessory","Accessory","0.2","0.6667","400","20","220","204","8","94.28","2438","70","749.38","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","misdemeanor-escape-from-detention","Misdemeanor Escape from Detention","PC-5004","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","750","12","147.39","450","5","71.21","2250","20","247.43","cooperation;voluntary-surrender;first-offense","prior-conviction:four-plus-priors;on-release","cooperation;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","felony-escape-from-custody","Felony Escape from Custody","PC-5004","felony","felony;government;justice-system","principal","Principal Actor","1","1","1500","25","288.73","900","12","150","3750","51","571.24","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","aggravated-escape","Aggravated Escape","PC-5004","felony","felony;government;justice-system;public-safety;violent","principal","Principal Actor","1","1","3000","40","454.77","1800","16","202.43","8531","117","1262.36","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","aggravated-escape","Aggravated Escape","PC-5004","felony","felony;government;justice-system;public-safety;violent","attempted","Attempted","0.4","0.6667","1200","26","294.64","720","10","126.83","4313","86","925.67","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","aggravated-escape","Aggravated Escape","PC-5004","felony","felony;government;justice-system;public-safety;violent","accessory","Accessory","0.2","0.6667","600","26","284.49","360","10","118.97","2906","86","913.91","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","jailbreak","Jailbreak","PC-5005","felony","felony;government;justice-system;violent","principal","Principal Actor","1","1","2500","30","350","1275","12","155.71","5250","67","742.46","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","jailbreak","Jailbreak","PC-5005","felony","felony;government;justice-system;violent","attempted","Attempted","0.4","0.6667","1000","20","231.63","510","8","102.58","3000","49","544.77","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","jailbreak","Jailbreak","PC-5005","felony","felony;government;justice-system;violent","accessory","Accessory","0.2","0.6667","500","20","222.37","255","8","95.97","2250","49","537.43","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;multiple-victims;prior-conviction:four-plus-priors;on-release","cooperation;organized-activity;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","perjury","EF-PC-05-005","Perjury","perjury","Perjury","PC-5008","felony","felony;government;justice-system","principal","Principal Actor","1","1","4000","20","263.25","2400","10","148.99","7000","38","463.67","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","violation-of-a-restraining-order","Violation of a Restraining Order","PC-5009","misdemeanor","government;justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","525","15","172.91","315","8","97.75","2050","24","285.28","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:four-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","violating-a-court-order","Violating a Court Order","PC-5014","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","800","10","128.28","480","4","61.91","1800","12","162.43","cooperation;voluntary-surrender;first-offense","prior-conviction:four-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","failure-to-appear","Failure to Appear","PC-5015","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","650","10","125.5","390","4","59.75","1650","12","160.62","cooperation;voluntary-surrender;first-offense","prior-conviction:four-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","contempt-of-court","Contempt of Court","PC-5016","misdemeanor","commercial;economic;government;justice-system;misdemeanor","principal","Principal Actor","1","1","300","5","67.32","180","2","33.42","1300","6","96.06","cooperation;voluntary-surrender;first-offense","prior-conviction:four-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","embezzlement","EF-PC-05-007","Embezzlement","embezzlement","Embezzlement","PC-5010","misdemeanor","commercial;economic;government;justice-system;misdemeanor;sale-transfer","principal","Principal Actor","1","1","1000","15","181.62","412","8","100.3","5000","34","410.71","cooperation;restitution-made;voluntary-surrender;first-offense","organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","unlawful-practice","EF-PC-05-008","Unlawful Practice","unlawful-practice","Unlawful Practice","PC-5011","misdemeanor","government;justice-system;licensing-status;misdemeanor","principal","Principal Actor","1","1","1500","15","188.73","900","8","110","5750","34","415.83","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;multiple-victims;prior-conviction:four-plus-priors","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","misuse-of-emergency-systems","EF-PC-05-009","Misuse of Emergency Systems","misuse-of-emergency-systems","Misuse of Emergency Systems","PC-5012","infraction","government;infraction;justice-system","principal","Principal Actor","1","1","600","0","24.49","300","0","17.32","600","5","74.49","citation-discretion","multiple-victims","multiple-victims;citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","resisting-arrest","EF-PC-05-011","Resisting Arrest","resisting-arrest","Resisting Arrest","PC-5017","misdemeanor","government;justice-system;misdemeanor;vehicle-related","principal","Principal Actor","1","1","750","10","127.39","450","3","51.21","1750","12","161.83","cooperation;minor-injury;medical-aid-rendered;voluntary-surrender;first-offense","prior-conviction:four-plus-priors","cooperation;minor-injury;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","Peace Officer Compliance","disobeying-a-peace-officer","Disobeying a Peace Officer","PC-6001","infraction","commercial;economic;government;identity-document;infraction;licensing-status;public-order;sale-transfer;vehicle-related","principal","Principal Actor","1","1","175","0","13.23","88","0","9.38","175","0","13.23","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","Peace Officer Compliance","failure-to-provide-identification","Failure to Provide Identification","PC-6013","misdemeanor","commercial;economic;government;identity-document;licensing-status;misdemeanor;public-order;sale-transfer;vehicle-related","principal","Principal Actor","1","1","350","1","28.71","210","1","24.49","1350","1","46.74","cooperation;voluntary-surrender;first-offense","prior-conviction:four-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","disorderly-conduct","Disorderly Conduct","PC-6002","infraction","alcohol-intoxication;infraction;public-order;violent","principal","Principal Actor","1","1","125","0","11.18","62","0","7.87","125","0","11.18","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","disturbing-the-peace","Disturbing the Peace","PC-6003","infraction","infraction;public-order;violent","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","inciting-a-riot","Inciting a Riot","PC-6008","felony","felony;property-damage;public-order;violent","principal","Principal Actor","1","1","500","25","272.36","300","12","137.32","1750","54","581.83","cooperation;voluntary-surrender;first-offense","organized-activity;multiple-victims;prior-conviction:four-plus-priors","cooperation;organized-activity;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","unlawful-assembly","Unlawful Assembly","PC-6015","misdemeanor","manufacturing-production;misdemeanor;public-order;violent","principal","Principal Actor","1","1","750","10","127.39","450","4","61.21","2125","25","296.1","cooperation;voluntary-surrender;first-offense","organized-activity;multiple-victims;prior-conviction:four-plus-priors","cooperation;organized-activity;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","false-reporting","EF-PC-06-003","False Reporting","false-reporting","False Reporting","PC-6004","misdemeanor","government;misdemeanor;public-order","principal","Principal Actor","1","1","175","10","113.23","105","4","50.25","1175","19","224.28","cooperation;voluntary-surrender;first-offense","multiple-victims;prior-conviction:four-plus-priors","cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","Harassment and Stalking","harassment","Harassment","PC-6005","misdemeanor","misdemeanor;public-order;violent","principal","Principal Actor","1","1","250","10","115.81","150","4","52.25","1500","21","248.73","cooperation;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:four-plus-priors","public-servant-victim;cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","Harassment and Stalking","stalking","Stalking","PC-6017","felony","felony;public-order;violent","principal","Principal Actor","1","1","350","30","318.71","210","14","154.49","1700","54","581.23","cooperation;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:four-plus-priors","public-servant-victim;cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","Obstruction of Justice","misdemeanor-obstruction-of-justice","Misdemeanor Obstruction of Justice","PC-6006","misdemeanor","government;justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","500","10","122.36","300","4","57.32","1750","19","231.83","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","Obstruction of Justice","felony-obstruction-of-justice","Felony Obstruction of Justice","PC-6007","felony","felony;government;justice-system;licensing-status;public-order","principal","Principal Actor","1","1","900","15","180","540","8","103.24","2350","28","328.48","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","loitering-on-government-properties","EF-PC-06-006","Loitering on Government Properties","loitering-on-government-properties","Loitering on Government Properties","PC-6009","infraction","government;infraction;public-order;vehicle-related","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","vehicle-tampering","EF-PC-06-007","Vehicle Tampering","vehicle-tampering","Vehicle Tampering","PC-6010","misdemeanor","justice-system;licensing-status;misdemeanor;property-damage;public-order;vehicle-related","principal","Principal Actor","1","1","175","15","163.23","105","8","90.25","1262","28","315.52","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","tampering","EF-PC-06-008","Tampering","evidence-tampering","Evidence Tampering","PC-6011","felony","felony;government;justice-system;public-order","principal","Principal Actor","1","1","150","20","212.25","90","10","109.49","1225","38","415","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:four-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
