"categoryId","categoryTitle","chargeId","chargeCode","chargeTitle","chargeDescription","degreeId","degreeLabel","sourceCode","sourceTitle","classification","tags","severityScore","baseFine","baseTime","modifierIds","liabilityOptions","legalOverview","legalPrinciples","hasLegalPrinciples"
"offenses-involving-fraud","Offenses Involving Fraud","extortion","EF-PC-03-003","Extortion","Coercive demands for property, services, action, or inaction through threats, intimidation, or misuse of authority.","extortion","Extortion","PC-3006","Extortion","felony","economic;felony;fraud;identity-document;licensing-status;violent","338.7","1500","30","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Extortion focuses on coercive pressure that converts a demand into forced compliance or attempted forced compliance.","There must be a demand or desired outcome tied to a threat, intimidation, coercion, or abuse of authority. | The threatened harm can involve violence, property, reputation, official action, or another consequence that would reasonably pressure the target. | Reports should preserve messages, recordings, witness statements, the exact demand, the threatened consequence, and any property or service sought.","True"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","Fraud and Forgery","Deceptive conduct involving material false statements, altered records, false documents, or unauthorized signatures used to obtain a benefit or cause a loss.","fraud","Fraud","PC-3007","Fraud","misdemeanor","alcohol-intoxication;economic;fraud;government;identity-document;licensing-status;misdemeanor","112.2","150","10","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Fraud turns on intentional deception about something important enough to influence a person, business, or agency decision.","The false statement, omission, or deceptive act must be material, meaning it could reasonably affect the target's decision. | The suspect must act with intent to deceive for a benefit, access, official action, or another person's loss. | Reports should document the deception, the target's reliance or attempted reliance, the records involved, and the benefit or loss at issue.","True"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","Fraud and Forgery","Deceptive conduct involving material false statements, altered records, false documents, or unauthorized signatures used to obtain a benefit or cause a loss.","forgery","Forgery","PC-3008","Forgery","misdemeanor","commercial;economic;fraud;identity-document;licensing-status;misdemeanor;possession","175.5","650","15","cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Forgery focuses on false or unauthorized documents and records, including electronic records, used or prepared for deceptive purposes.","The evidence should identify the writing, document, record, signature, credential, or electronic entry that was false or unauthorized. | The suspect must know the item is false, altered, or unauthorized and intend that it be accepted as genuine or relied upon. | Reports should preserve the document or image, identify the true authority or signer, and explain how the forged item was used or intended to be used.","True"
"offenses-involving-fraud","Offenses Involving Fraud","money-laundering","EF-PC-03-005","Money Laundering","Handling, moving, concealing, or operating through criminal proceeds in a way that disguises their source, ownership, location, or control.","money-laundering","Money Laundering","PC-3009","Money Laundering","felony","commercial;economic;felony;fraud;identity-document;possession;sale-transfer","313.2","4000","25","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Money laundering addresses criminal proceeds and the steps taken to make those proceeds appear legitimate or harder to trace.","The funds, goods, or assets should be tied to suspected criminal activity rather than ordinary unexplained wealth alone. | The conduct should show concealment, movement, storage, conversion, or business use that helps disguise source, ownership, or control. | Reports should document transaction records, cash or asset movement, business involvement, communications, and the suspected underlying criminal activity.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","Trespassing","Unauthorized entry onto, remaining on, or return to property after notice, exclusion, or obvious restricted access, with elevated treatment for secured government facilities.","trespassing","Trespassing","PC-4001","Trespassing","misdemeanor","government;licensing-status;misdemeanor;property;property-damage","71.3","455","5","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Trespassing focuses on notice and lack of consent: the suspect must know or reasonably understand they are not allowed to be on the property.","The property owner, authorized agent, lawful occupant, or peace officer should have authority to exclude the suspect. | Notice can come from direct instruction, prior warning, posted signs, locked or secured boundaries, or other clear restricted-access facts. | Reports should document who gave notice, what was said or posted, the suspect's opportunity to leave, and whether they remained or returned.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","Trespassing","Unauthorized entry onto, remaining on, or return to property after notice, exclusion, or obvious restricted access, with elevated treatment for secured government facilities.","felony-trespassing","Felony Trespassing","PC-4002","Felony Trespassing","felony","felony;government;licensing-status;property;property-damage","188.7","1500","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Felony trespassing is reserved for secured or restricted government spaces where unauthorized entry creates an elevated risk to public operations, safety, evidence, detention, or infrastructure.","The location should be government-owned, government-managed, or clearly restricted for official operations. | The suspect must know or reasonably understand the area is secured or restricted and that they lack authorization. | Reports should document fences, locks, keycards, guards, restricted signs, verbal warnings, bypassed barriers, and the suspect's purpose or conduct inside.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","arson","EF-PC-04-002","Arson","Intentional or malicious burning, ignition, explosive fire damage, or facilitation of burning to structures, land, vehicles, or other property without authorization.","arson","Arson","PC-4003","Arson","felony","explosive-related;felony;property;property-damage;vehicle-related;weapon-related","200","2500","15","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Arson focuses on intentional ignition or facilitation of fire damage, even when the resulting damage is limited or firefighters contain the fire quickly.","The evidence should support intentional, malicious, or knowing fire-setting rather than accidental ignition alone. | The affected property may include structures, land, vehicles, personal property, or government property, with risk to people and spread relevant to charging decisions. | Reports should document ignition source, accelerants, burn patterns, witness observations, surveillance, suspect statements, damage, injuries, evacuation, and fire response.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","Vandalism","Defacing, damaging, destroying, or tampering with property without consent, including elevated treatment for government-owned or government-controlled property.","vandalism","Vandalism","PC-4004","Vandalism","infraction","government;infraction;justice-system;licensing-status;property;property-damage","10","100","0","organized-activity;high-value-loss;citation-discretion;gang-related-activity","principal fine x1 time x1","Vandalism focuses on unauthorized physical damage, defacement, or impairment of property, even when repair costs are low.","The property should belong to someone other than the suspect or be jointly owned in a way that does not give the suspect consent to damage it. | The conduct must cause defacement, damage, destruction, impairment, or unauthorized alteration beyond ordinary use or accidental wear. | Reports should include photographs, owner statements, repair or cleanup estimates, tools or materials used, and any admissions or surveillance.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","Vandalism","Defacing, damaging, destroying, or tampering with property without consent, including elevated treatment for government-owned or government-controlled property.","vandalism-of-government-property","Vandalism of Government Property","PC-4005","Vandalism of Government Property","misdemeanor","government;justice-system;misdemeanor;property;property-damage;vehicle-related","118.7","350","10","cooperation;restitution-made;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","This degree applies when vandalism targets government property, public infrastructure, emergency resources, official vehicles, public buildings, or other agency-controlled assets.","The government connection should be documented through agency ownership, lease, operation, control, markings, location, or official use. | The conduct should involve unauthorized damage, defacement, destruction, impairment, or tampering, not merely criticism, presence, or lawful use of public space. | Reports should document the agency property interest, photographs, repair needs, service disruption, safety impact, and evidence tying the suspect to the damage.","True"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","littering","EF-PC-04-004","Littering","Improper dumping, abandoning, or placing of trash, waste, debris, or foreign substances outside approved containers or disposal areas.","littering","Littering","PC-4006","Littering","infraction","infraction;property;property-damage;vehicle-related","12.2","150","0","citation-discretion","principal fine x1 time x1","Littering is a citation-level property and public-cleanliness offense focused on improper disposal rather than ownership of the land alone.","The item should be waste, debris, discarded property, or a foreign substance left somewhere other than an approved container or disposal site. | The suspect should knowingly place, abandon, or leave the item, though identity can be shown through direct observation, admissions, records, or distinctive discarded material. | Reports should document the location, type and amount of litter, photographs, cleanup or safety concerns, and the evidence connecting the suspect to the disposal.","True"
"offenses-against-public-administration","Offenses Against Public Administration","bribery-of-a-government-official","EF-PC-05-001","Bribery of a Government Official","Corrupt offers, payments, gifts, benefits, or promises intended to influence the official duties or judgment of a government official, government employee, or peace officer.","bribery-of-a-government-official","Bribery of a Government Official","PC-5001","Bribery of a Government Official","felony","alcohol-intoxication;felony;government;justice-system","214.1","200","20","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Bribery focuses on corrupt intent: the thing of value must be connected to influencing official conduct, not merely ordinary gratitude or a lawful fee.","The recipient should be a government official, government employee, peace officer, or someone the suspect believes can influence official action. | The offer or benefit must be tied to a requested official act, omission, decision, discretion, access, or favorable treatment. | Reports should document the exact offer, the requested official action, timing, communications, witnesses, money or property involved, and any response by the official.","True"
"offenses-against-public-administration","Offenses Against Public Administration","anti-mask-law","EF-PC-05-002","Anti-Mask Law","Mask or face-covering conduct that interferes with identification during a crime or after a lawful removal request inside a government facility.","anti-mask-law","Anti-Mask Law","PC-5002","Anti-Mask Law","infraction","government;identity-document;infraction;justice-system","12.2","150","0","citation-discretion","principal fine x1 time x1","This offense should be applied to concealment that affects identification, crime investigation, or secure government operations, not ordinary face coverings without suspicious or obstructive conduct.","For crime-related masking, the mask should reasonably conceal identity during or immediately connected to another offense. | For government facilities, there should be a lawful identification, safety, or security reason for the removal request and the suspect should be given a clear opportunity to comply. | Reports should document the underlying offense or facility rule, the removal request, the suspect's response, surveillance, and why identification mattered.","True"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","Possession of Contraband in a Government Facility","Possession of prohibited weapons, controlled substances, escape tools, or other contraband inside a government facility or controlled government area.","possession-of-contraband-in-a-government-facility","Possession of Contraband in a Government Facility","PC-5003","Possession of Contraband in a Government Facility","felony","commercial;controlled-substance;economic;felony;firearm-related;government;justice-system;licensing-status;possession;weapon-related","64.1","200","5","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","This offense protects secure government spaces by penalizing knowing possession of items that are illegal or prohibited in that setting.","The location should be a government facility, detention area, courthouse, station, secured office, or controlled operational area. | The item should be illegal generally or prohibited by the facility because it creates safety, escape, evidence, or operational risks. | Reports should document the item, where it was found, the suspect's possession or control, facility rules or signage, and any lawful authorization claim.","True"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","Unlawful departure from lawful custody or assisting another person in escaping custody, detention, or a correctional facility.","escaping","Escaping","PC-5004","Escaping","felony","felony;government;justice-system;licensing-status","131.7","1005","10","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Escaping focuses on unlawful departure from lawful custody or detention after the suspect knows they are not free to leave.","There must be lawful custody, detention, confinement, transport, or supervised placement at the time of departure or absence. | The suspect must know or reasonably understand they are in custody or under official supervision and are not free to leave. | Reports should document the custody status, officer or facility authority, warnings or restraints, method of escape, timeline, and recovery or continued absence.","True"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","Escape and Jailbreak","Unlawful departure from lawful custody or assisting another person in escaping custody, detention, or a correctional facility.","jailbreak","Jailbreak","PC-5005","Jailbreak","felony","felony;government;justice-system;violent","350","2500","30","cooperation;organized-activity;multiple-victims;prior-conviction;minimal-participation;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1;attempted-jailbreak [PC-5007] fine x0.4 time x0.6667;accessory-to-jailbreak [PC-5006] fine x0.2 time x0.6667","Jailbreak applies to outside or inside assistance that helps another person escape lawful custody, including planning, tools, force, transport, or concealment.","The person being assisted should be under lawful detention, arrest, incarceration, transport, or official guard at the time. | The suspect must knowingly assist the escape or attempted escape, not merely be present or unaware of the custody status. | Reports should document the assisted person's custody status, the suspect's role, tools or vehicles used, force or threats, communications, and the escape route.","True"
"offenses-against-public-administration","Offenses Against Public Administration","perjury","EF-PC-05-005","Perjury","Knowingly false material statements made under oath, in sworn testimony, or in documents submitted to a court or judicial proceeding.","perjury","Perjury","PC-5008","Perjury","felony","felony;government;justice-system","263.2","4000","20","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Perjury requires a knowingly false statement about a material fact in a sworn or court-connected setting.","The statement must be made under oath, sworn certification, deposition, court testimony, or a signed court document that carries a truth requirement. | The falsehood must be material, meaning it could affect a judicial decision, proceeding, warrant, order, or fact-finding issue. | Reports should preserve the exact statement, proof of oath or certification, evidence showing falsity, and why the statement mattered to the proceeding.","True"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","Knowingly violating lawful court orders, restraining orders, summonses, appearance requirements, or direct courtroom commands.","violation-of-a-restraining-order","Violation of a Restraining Order","PC-5009","Violation of a Restraining Order","misdemeanor","government;justice-system;misdemeanor;public-order","222.9","525","20","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","This degree turns on notice and specific order terms: the suspect must know the order exists and then violate a condition it actually contains.","Officers should confirm the order is active, valid, and applicable to the suspect and protected person or location. | The suspect must have notice of the order through service, court appearance, acknowledgment, prior enforcement, or another reliable source. | Reports should document the order terms, notice, prohibited conduct, victim statements, messages, distance, locations, and any threats or repeated contacts.","True"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","Knowingly violating lawful court orders, restraining orders, summonses, appearance requirements, or direct courtroom commands.","violating-a-court-order","Violating a Court Order","PC-5014","Violating a Court Order","misdemeanor","government;justice-system;misdemeanor","128.3","800","10","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","This degree applies when a lawful court order is clear enough to obey and the suspect knowingly violates it.","The order should be active, lawful, and sufficiently specific for the suspect to understand what is required or prohibited. | The suspect must have notice of the order and a meaningful ability to comply before criminal enforcement is appropriate. | Reports should include the court order, notice or service history, the violated term, evidence of noncompliance, and any explanation offered by the suspect.","True"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","Knowingly violating lawful court orders, restraining orders, summonses, appearance requirements, or direct courtroom commands.","failure-to-appear","Failure to Appear","PC-5015","Failure to Appear","misdemeanor","government;justice-system;misdemeanor","125.5","650","10","cooperation;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Failure to Appear focuses on a missed required appearance after valid notice, not confusion, lack of service, or a continued hearing.","There should be a valid summons, subpoena, notice, release condition, or court order requiring appearance at a specific time and place. | The suspect must have actual or legally sufficient notice and no approved continuance, cancellation, or documented lawful excuse. | Reports should document the appearance notice, service or acknowledgment, scheduled date and time, court record of nonappearance, and any later explanation.","True"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","Court Order and Appearance Violations","Knowingly violating lawful court orders, restraining orders, summonses, appearance requirements, or direct courtroom commands.","contempt-of-court","Contempt of Court","PC-5016","Contempt of Court","misdemeanor","commercial;economic;government;justice-system;misdemeanor","67.3","300","5","cooperation;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Contempt protects the court process and should be based on obstruction or disobedience of a lawful court command, not mere frustration, criticism, or poor manners by itself.","The conduct should occur in or directly affect a court proceeding, court order, courtroom function, or judicial command. | When practical, the person should receive a clear warning or direct instruction before enforcement, unless the disruption or refusal is severe or immediate. | Reports should document the judge's command, the warning given, the disruptive conduct, effect on proceedings, witnesses, and any repeated refusal to comply.","True"
"offenses-against-public-administration","Offenses Against Public Administration","embezzlement","EF-PC-05-007","Embezzlement","Misappropriation of money, property, or assets entrusted to a person through employment, office, agency, or another position of trust.","embezzlement","Embezzlement","PC-5010","Embezzlement","misdemeanor","commercial;economic;government;justice-system;misdemeanor;sale-transfer","231.6","1000","20","cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Embezzlement differs from ordinary theft because the suspect initially has lawful access or control, then misuses the entrusted property.","The property or funds should be entrusted to the suspect through work, office, agency, account access, storage, management, or another relationship of trust. | The suspect must intentionally convert, withhold, divert, or use the property for an unauthorized purpose. | Reports should document the trust relationship, account or inventory records, authorization limits, transfers or withdrawals, communications, and the amount or property involved.","True"
"offenses-against-public-administration","Offenses Against Public Administration","unlawful-practice","EF-PC-05-008","Unlawful Practice","Providing medical, legal, or similarly regulated professional services without required authorization, license, certification, or lawful permission.","unlawful-practice","Unlawful Practice","PC-5011","Unlawful Practice","misdemeanor","government;justice-system;licensing-status;misdemeanor","188.7","1500","15","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Unlawful Practice targets regulated services where unlicensed work can expose others to medical, legal, safety, or official-process harm.","The service should be one that reasonably requires a license, certification, government authorization, or official appointment in the simulation setting. | The suspect must perform, offer, advertise, or hold themselves out as authorized to provide the regulated service without required authority. | Reports should document the service offered or performed, any claimed credential, victim reliance, payment or benefit, records, and verification that no valid authorization existed.","True"
"offenses-against-public-administration","Offenses Against Public Administration","misuse-of-emergency-systems","EF-PC-05-009","Misuse of Emergency Systems","Knowingly false, abusive, or non-emergency use of emergency reporting systems, panic alarms, or dispatch resources.","misuse-of-emergency-systems","Misuse of Emergency Systems","PC-5012","Misuse of Emergency Systems","infraction","government;infraction;justice-system","24.5","600","0","multiple-victims;citation-discretion","principal fine x1 time x1","This infraction addresses misuse of emergency reporting tools while preserving room for good-faith mistakes during stressful or uncertain situations.","The report or activation should be knowingly false, abusive, frivolous, or unrelated to a reasonable emergency need. | Good-faith calls based on mistaken but reasonable fear, confusion, injury, or developing danger should not be charged as misuse. | Reports should document the call or activation, dispatch logs, caller statements, known facts at the time, units diverted, and whether warnings were given.","True"
"offenses-against-public-administration","Offenses Against Public Administration","resisting-arrest","EF-PC-05-011","Resisting Arrest","Knowingly resisting, delaying, obstructing, or evading a peace officer during a lawful arrest, detention, or attempt to take custody by non-vehicular means.","resisting-arrest","Resisting Arrest","PC-5017","Resisting Arrest","misdemeanor","government;justice-system;misdemeanor;vehicle-related","127.4","750","10","cooperation;minor-injury;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Resisting Arrest focuses on knowing interference with a lawful detention or arrest, especially physical resistance or foot flight after a clear command.","The officer should be acting under lawful authority and should communicate a detention, arrest, command to stop, or custody instruction when practical. | The suspect's conduct should materially delay, obstruct, or resist custody; mere questions, confusion, or passive verbal disagreement should be handled carefully. | Reports should document officer commands, suspect awareness, physical resistance or flight, use of force, injuries, witnesses, body camera details, and why the encounter was lawful.","True"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","Peace Officer Compliance","Failures to comply with lawful peace officer commands or lawful identification requirements during detentions, investigations, arrests, or controlled scenes.","disobeying-a-peace-officer","Disobeying a Peace Officer","PC-6001","Disobeying a Peace Officer","infraction","commercial;economic;government;identity-document;infraction;licensing-status;public-order;sale-transfer;vehicle-related","13.2","175","0","citation-discretion","principal fine x1 time x1","This infraction is about noncompliance with a lawful public-safety command, not punishing disagreement or questions by themselves.","The order should be clear, lawful, and connected to an official duty such as safety, investigation, traffic control, detention, or scene management. | The suspect must have a reasonable opportunity to hear, understand, and comply with the order before enforcement when circumstances allow. | Reports should document the exact command, who gave it, why it was lawful and necessary, the suspect's response, warnings, and any scene risk created.","True"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","Peace Officer Compliance","Failures to comply with lawful peace officer commands or lawful identification requirements during detentions, investigations, arrests, or controlled scenes.","failure-to-provide-identification","Failure to Provide Identification","PC-6013","Failure to Provide Identification","misdemeanor","commercial;economic;government;identity-document;licensing-status;misdemeanor;public-order;sale-transfer;vehicle-related","28.7","350","1","cooperation;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Failure to provide identification requires a lawful basis for the identification demand and a knowing refusal or materially false evasion.","The officer should have a lawful detention, arrest, citation, traffic stop, booking, or other legal basis requiring identification. | The suspect must refuse, conceal identity, provide materially incomplete identifying information, or otherwise prevent reasonable identification after a clear request. | Reports should document the lawful basis, the identification request, warnings, the suspect's answer or refusal, and any later identification evidence.","True"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","Public conduct that creates violence, immediate risk, substantial disturbance, or group disorder beyond ordinary disagreement, speech, or inconvenience.","disorderly-conduct","Disorderly Conduct","PC-6002","Disorderly Conduct","infraction","alcohol-intoxication;infraction;public-order;violent","11.2","125","0","citation-discretion","principal fine x1 time x1","Disorderly conduct should be tied to concrete disruptive behavior and actual public impact, not merely unpopular speech, style, or presence.","The conduct should involve fighting, threats, dangerous behavior, lewd conduct, intoxication-related risk, or a substantial disturbance in a public or publicly accessible place. | Offensive words alone should not be enough unless they are paired with threats, fighting words, incitement, or conduct likely to produce immediate disorder. | Reports should document the conduct observed, location, witnesses, warnings, victim or public impact, safety risk, and any refusal to stop.","True"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","Public conduct that creates violence, immediate risk, substantial disturbance, or group disorder beyond ordinary disagreement, speech, or inconvenience.","disturbing-the-peace","Disturbing the Peace","PC-6003","Disturbing the Peace","infraction","infraction;public-order;violent","10","100","0","citation-discretion","principal fine x1 time x1","Disturbing the peace is a low-level public-order offense focused on unreasonable disturbance after notice or clear impact.","The disturbance should be more than ordinary conversation, protest, vehicle movement, or brief inconvenience. | When practical, officers should give a warning or document why the disturbance was already substantial enough to cite without warning. | Reports should document noise level or conduct, time, place, complaints, witnesses, warnings, duration, and how the peace was disturbed.","True"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","Public conduct that creates violence, immediate risk, substantial disturbance, or group disorder beyond ordinary disagreement, speech, or inconvenience.","inciting-a-riot","Inciting a Riot","PC-6008","Inciting a Riot","felony","felony;property-damage;public-order;violent","272.4","500","25","cooperation;organized-activity;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Inciting a riot requires intentional encouragement of imminent group violence or destruction, not protected criticism or generalized angry speech.","The suspect must intend to cause or help trigger a riot, force, violence, burning, or property destruction. | The words or conduct should occur at a time and place where immediate disorder is realistically likely, such as an agitated crowd or active confrontation. | Reports should document the statements or acts, crowd conditions, timing, response by others, threats, weapons, property damage, and officer efforts to de-escalate.","True"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","Public Disorder","Public conduct that creates violence, immediate risk, substantial disturbance, or group disorder beyond ordinary disagreement, speech, or inconvenience.","unlawful-assembly","Unlawful Assembly","PC-6015","Unlawful Assembly","misdemeanor","manufacturing-production;misdemeanor;public-order;violent","127.4","750","10","cooperation;organized-activity;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Unlawful assembly targets coordinated group conduct that has moved toward unlawful or violent action, not peaceful gathering by itself.","There must be at least two people acting together with a shared unlawful purpose or violent, threatening, or tumultuous conduct. | Peaceful protest, observation, or presence in a crowd should not qualify without evidence of coordinated unlawful action or immediate risk. | Reports should document group size, shared conduct, commands to disperse if given, threats or violence, property risk, participant roles, and evidence tying the suspect to the unlawful group conduct.","True"
"offenses-against-public-order","Offenses Against Public Order","false-reporting","EF-PC-06-003","False Reporting","Knowingly false reports of criminal activity to peace officers or law-enforcement agencies.","false-reporting","False Reporting","PC-6004","False Reporting","misdemeanor","government;misdemeanor;public-order","113.2","175","10","cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","False reporting requires knowledge of falsity; mistaken reports made in good faith should not be charged.","The report must be made to law enforcement or intended to cause law-enforcement action. | The suspect must know the reported crime or material fact is false when making or causing the report. | Reports should preserve the original report, caller identity, statements, dispatch logs, investigative resources used, and evidence showing the suspect knew the truth.","True"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","Harassment and Stalking","Repeated unwanted contact, following, threats, surveillance, or conduct that seriously alarms, annoys, harasses, or places another person in reasonable fear.","harassment","Harassment","PC-6005","Harassment","misdemeanor","misdemeanor;public-order;violent","115.8","250","10","public-servant-victim;cooperation;minor-injury;multiple-victims;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Harassment is based on repeated unwanted targeted conduct, not a single rude interaction or ordinary disagreement.","There should be repeated contact or a pattern of conduct directed at a specific person or protected group. | The suspect should know the contact is unwanted through direct notice, blocking, prior warnings, context, or the nature of the conduct. | Reports should document dates, messages, calls, in-person contacts, blocked-number circumvention, warnings, victim impact, and any legitimate purpose claimed.","True"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","Harassment and Stalking","Repeated unwanted contact, following, threats, surveillance, or conduct that seriously alarms, annoys, harasses, or places another person in reasonable fear.","stalking","Stalking","PC-6017","Stalking","felony","felony;public-order;violent","318.7","350","30","public-servant-victim;cooperation;minor-injury;multiple-victims;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Stalking is a more serious pattern offense because the conduct creates reasonable fear for safety, not merely annoyance.","There should be a pattern of following, surveillance, unwanted contact, threats, or repeated presence connected to the victim. | The victim's fear must be reasonable under the circumstances, based on threats, persistence, proximity, prior incidents, weapons, or escalation. | Reports should document timelines, locations, messages, witness observations, protective orders or warnings, victim fear, and evidence linking the suspect to the pattern.","True"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","Obstruction of Justice","Intentional interference with lawful justice-system functions, with misdemeanor treatment for field-duty interference and felony treatment reserved for court proceedings, warrant service, subpoenas, and comparable formal legal operations.","misdemeanor-obstruction-of-justice","Misdemeanor Obstruction of Justice","PC-6006","Misdemeanor Obstruction of Justice","misdemeanor","government;justice-system;misdemeanor;public-order","122.4","500","10","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Misdemeanor obstruction covers intentional interference with an officer or investigation that is meaningful but not directed at a formal proceeding or major government function.","The officer should be performing a lawful duty or investigation, and the suspect should know or reasonably understand that fact. | The interference should materially delay, hinder, mislead, or obstruct official work; passive observation or verbal criticism alone should be handled cautiously. | Reports should document the lawful duty, the suspect's specific interference, warnings, delay caused, false statements if any, and how the investigation or duty was affected.","True"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","Obstruction of Justice","Intentional interference with lawful justice-system functions, with misdemeanor treatment for field-duty interference and felony treatment reserved for court proceedings, warrant service, subpoenas, and comparable formal legal operations.","felony-obstruction-of-justice","Felony Obstruction of Justice","PC-6007","Felony Obstruction of Justice","felony","felony;government;justice-system;licensing-status;public-order","180","900","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Felony obstruction is reserved for serious interference with formal justice-system processes, not ordinary interference with daily patrol duties or routine field investigations.","The obstructed function should be a court proceeding, judicial order, subpoena, warrant service, court-authorized search or seizure, prisoner transport, or similarly formal legal process. | The suspect's conduct should substantially delay, compromise, corrupt, prevent, or endanger that formal process, not merely frustrate an officer during ordinary daily duties. | Reports should document the legal process involved, the suspect's specific obstructive conduct, how the process was affected, warnings or commands given, witnesses, recordings, and any coordination with others.","True"
